STATE,PUMA,PWGTP,AGEP,SEX,RAC1P,HISP,NATIVITY,ANC1P,ANC2P,SCHL,ESR,PINCP
36,04314,131,66,1,9,1,2,370,999,19.0,1.0,132000.0
36,04309,61,51,2,2,1,2,370,999,21.0,1.0,73000.0
36,04414,106,52,1,9,1,2,370,999,20.0,1.0,41500.0
36,04414,104,40,2,6,1,2,370,999,15.0,1.0,21900.0
36,04414,97,21,2,9,1,2,370,999,19.0,6.0,5900.0
36,04414,84,19,2,9,1,2,370,999,19.0,6.0,2300.0
36,04414,121,14,1,9,1,2,370,999,11.0,,
36,04411,63,33,1,8,1,1,370,999,19.0,1.0,60000.0
36,04412,80,45,1,6,1,2,370,999,17.0,1.0,80000.0
36,04412,102,44,2,6,1,2,370,999,22.0,1.0,56000.0
36,04412,78,10,2,6,1,1,370,999,6.0,,
36,04412,79,7,2,6,1,1,370,999,4.0,,
36,04410,391,77,1,9,1,2,370,999,17.0,6.0,20900.0
36,04410,258,45,1,9,1,2,370,795,20.0,1.0,50000.0
36,04410,264,42,1,9,1,2,370,795,21.0,1.0,11500.0
36,04317,513,34,1,9,1,2,370,999,21.0,1.0,100000.0
36,04317,491,33,2,9,1,2,370,999,19.0,6.0,0.0
36,04317,436,9,1,9,1,1,370,999,5.0,,
36,04317,434,6,1,9,1,1,370,999,3.0,,
36,04317,410,1,1,9,1,1,370,999,,,
36,04410,198,72,1,6,1,2,370,999,9.0,6.0,35000.0
36,04410,178,70,2,6,1,2,370,999,9.0,6.0,11000.0
36,04317,111,75,2,9,1,2,370,999,19.0,6.0,49800.0
36,04309,416,37,2,9,1,2,370,999,19.0,1.0,104200.0
36,04309,319,47,1,9,1,2,370,999,19.0,1.0,36000.0
36,04317,143,67,2,9,1,2,370,999,18.0,3.0,63000.0
36,04409,61,58,1,6,1,2,370,999,17.0,1.0,104000.0
36,04409,52,46,2,6,1,2,370,999,17.0,1.0,57000.0
36,04409,40,21,2,6,1,1,370,999,19.0,6.0,0.0
36,04409,67,10,1,6,1,1,370,999,7.0,,
36,04310,73,55,2,8,1,2,370,999,22.0,1.0,127000.0
36,04310,37,16,2,9,1,1,706,370,14.0,6.0,0.0
36,04317,123,38,1,9,1,2,370,999,16.0,1.0,24000.0
36,04317,141,9,1,9,1,2,370,999,5.0,,
36,04317,71,57,2,9,1,2,370,999,16.0,1.0,70000.0
36,03206,77,52,2,2,1,2,370,999,24.0,1.0,90000.0
36,04221,209,25,2,2,23,1,370,325,20.0,1.0,25000.0
36,04317,157,42,1,9,1,1,370,999,21.0,1.0,60000.0
36,04410,36,50,2,8,1,1,370,999,22.0,6.0,0.0
36,04410,53,56,1,8,1,2,370,999,16.0,1.0,120000.0
36,04410,37,19,2,8,1,1,370,999,19.0,6.0,0.0
36,04317,115,73,1,9,1,2,370,999,15.0,6.0,0.0
36,04317,113,62,2,9,1,2,370,999,15.0,1.0,14400.0
36,04406,32,53,2,9,1,2,370,999,22.0,6.0,0.0
36,04412,104,35,2,8,1,1,370,999,22.0,1.0,105000.0
36,04412,177,69,2,6,1,2,370,999,21.0,6.0,19000.0
36,04318,113,38,1,2,1,2,314,370,21.0,1.0,69000.0
36,04318,176,56,2,9,1,2,370,999,21.0,1.0,115000.0
36,04318,187,58,1,9,1,2,370,999,19.0,6.0,0.0
36,04318,233,26,1,9,1,1,370,999,21.0,3.0,56000.0
36,04318,188,21,2,9,1,1,370,999,19.0,1.0,10500.0
36,04408,155,33,1,6,1,2,370,999,21.0,1.0,120000.0
36,04408,248,1,2,9,3,1,370,261,,,
36,04413,113,16,2,2,1,1,370,999,14.0,6.0,0.0
36,04413,95,9,1,2,1,1,336,370,7.0,,
36,04413,95,6,1,2,1,1,336,370,3.0,,
36,04413,149,3,2,2,1,1,336,370,2.0,,
36,04315,164,62,1,8,1,2,370,999,22.0,1.0,75000.0
36,04315,149,60,2,8,1,2,370,999,18.0,1.0,75000.0
36,04413,59,19,1,2,1,1,308,370,16.0,3.0,2000.0
36,04409,55,59,1,9,1,2,620,370,15.0,1.0,58000.0
36,04409,31,74,2,9,1,2,370,999,8.0,6.0,1100.0
36,04317,94,59,2,2,1,1,370,999,22.0,1.0,90300.0
36,04412,67,61,1,6,1,2,370,615,16.0,1.0,41000.0
36,04412,70,59,2,6,1,2,370,615,16.0,6.0,0.0
36,04412,63,8,2,6,1,1,370,999,4.0,,
36,04407,80,12,1,9,1,1,720,370,9.0,,
36,04407,81,10,1,9,1,1,720,370,7.0,,
36,03206,340,42,2,9,1,2,370,999,19.0,1.0,65000.0
36,03206,327,19,2,9,1,2,370,999,19.0,6.0,0.0
36,03206,207,73,1,9,1,2,370,999,22.0,6.0,0.0
36,03206,208,63,2,9,1,2,370,999,21.0,6.0,0.0
36,04317,243,51,1,9,1,2,370,999,16.0,1.0,50000.0
36,04409,58,43,2,2,1,2,370,999,16.0,6.0,0.0
36,03205,50,79,1,2,1,2,370,999,19.0,6.0,70850.0
36,03205,44,79,2,2,1,2,370,999,18.0,6.0,61700.0
36,03114,314,43,1,9,1,2,370,999,24.0,1.0,142000.0
36,03114,211,43,2,9,1,2,370,999,24.0,1.0,136000.0
36,03114,235,13,1,9,1,1,370,939,10.0,,
36,03114,218,11,2,9,1,1,370,939,8.0,,
36,04410,48,56,1,3,23,2,370,999,7.0,6.0,8500.0
36,04410,63,51,2,3,23,2,370,999,7.0,6.0,0.0
36,04410,64,17,1,3,23,2,370,999,13.0,6.0,0.0
36,04204,69,55,2,8,1,2,370,999,17.0,1.0,33000.0
36,04204,57,27,2,8,24,1,370,291,21.0,1.0,50000.0
36,04204,56,25,2,8,24,1,370,291,21.0,1.0,40000.0
36,04204,97,12,1,8,24,1,370,291,10.0,,
36,04314,150,54,1,9,1,2,370,999,21.0,1.0,54000.0
36,04314,146,11,2,9,1,1,370,999,7.0,,
36,04314,192,8,1,9,1,1,370,999,6.0,,
36,04211,64,36,1,6,1,2,370,999,22.0,3.0,72000.0
36,04211,66,3,1,6,1,2,370,999,1.0,,
36,04309,197,37,1,9,1,2,370,999,21.0,1.0,60000.0
36,01700,79,64,1,8,1,2,370,999,17.0,1.0,70000.0
36,04212,308,47,1,5,1,2,370,999,14.0,6.0,30000.0
36,04212,207,37,2,5,1,2,370,999,14.0,1.0,60000.0
36,04212,174,18,1,5,1,2,370,999,16.0,6.0,0.0
36,04212,203,12,1,5,1,2,370,999,8.0,,
36,04212,210,11,2,5,1,2,370,999,7.0,,
36,04209,151,65,2,9,1,2,370,999,16.0,6.0,22300.0
36,03308,210,53,2,8,1,2,370,999,16.0,1.0,175000.0
36,03313,81,30,1,2,1,1,370,999,21.0,1.0,48000.0
36,04410,109,49,1,6,1,2,370,999,16.0,6.0,0.0
36,04303,107,76,2,2,1,2,370,999,1.0,6.0,9400.0
36,04303,107,37,1,2,1,2,370,999,21.0,1.0,7000.0
36,04303,223,34,1,2,1,2,370,999,21.0,1.0,43800.0
36,04303,94,73,1,2,1,2,370,999,1.0,6.0,0.0
36,04410,122,66,2,6,1,2,370,999,22.0,1.0,60000.0
36,04410,93,72,2,6,1,2,370,999,19.0,6.0,3600.0
36,04410,100,38,1,6,1,1,370,999,17.0,1.0,33800.0
36,04410,106,35,2,6,1,1,370,999,21.0,1.0,54000.0
36,03313,49,30,1,8,1,1,370,999,18.0,1.0,52000.0
36,03313,37,10,2,8,1,1,370,999,8.0,,
36,03313,59,7,1,8,1,1,370,999,3.0,,
36,03211,112,28,2,2,1,1,370,999,22.0,1.0,70000.0
36,03211,113,26,2,2,1,1,370,999,22.0,1.0,62000.0
36,04407,58,16,1,8,3,1,370,999,14.0,6.0,0.0
36,04407,73,12,2,8,3,1,370,999,9.0,,
36,04207,144,71,1,8,1,2,370,999,16.0,1.0,19600.0
36,04207,155,55,2,8,1,2,370,999,16.0,1.0,35600.0
36,04401,165,32,2,9,1,1,050,370,22.0,1.0,80000.0
36,04409,69,90,2,6,1,2,370,999,16.0,6.0,22800.0
36,04210,86,80,2,9,1,2,370,999,17.0,6.0,23500.0
36,04210,105,49,2,9,1,1,370,939,21.0,1.0,12500.0
36,04410,115,50,1,6,1,2,370,999,16.0,1.0,30000.0
36,04410,104,47,2,6,1,2,370,999,11.0,1.0,11600.0
36,04410,118,12,1,6,1,1,370,999,8.0,,
36,04410,107,10,2,6,1,1,370,999,7.0,,
36,04317,101,52,1,9,1,1,370,902,16.0,6.0,0.0
36,04317,89,23,1,9,1,1,330,370,21.0,1.0,17300.0
36,04317,89,19,1,9,1,1,330,370,19.0,6.0,0.0
36,04317,93,17,2,9,1,1,330,370,14.0,6.0,0.0
36,04410,69,76,1,9,1,2,370,999,22.0,6.0,100200.0
36,04410,62,67,2,6,1,2,370,999,16.0,6.0,47100.0
36,04212,79,55,2,6,1,2,370,999,16.0,1.0,150000.0
36,04413,123,51,2,8,1,2,370,999,16.0,1.0,27500.0
36,04318,53,70,1,9,1,2,370,999,22.0,6.0,4500.0
36,02201,273,37,1,8,1,2,370,999,15.0,1.0,25000.0
36,04318,48,34,1,8,1,1,370,999,21.0,1.0,55000.0
36,01700,310,48,1,9,1,2,370,999,7.0,6.0,8500.0
36,01700,260,36,2,9,1,2,370,999,7.0,1.0,25000.0
36,01700,236,19,2,9,1,2,370,999,18.0,6.0,0.0
36,01700,237,18,2,9,1,2,370,999,14.0,6.0,0.0
36,01700,446,15,2,9,1,2,370,999,13.0,,0.0
36,01700,447,12,2,9,1,2,370,999,9.0,,
36,01700,446,11,2,9,1,1,370,999,7.0,,
36,04410,136,52,1,6,1,2,370,999,16.0,1.0,50000.0
36,04410,145,44,2,6,1,2,370,999,16.0,1.0,200000.0
36,04410,125,21,1,6,1,1,370,999,20.0,1.0,60000.0
36,04410,185,18,1,6,1,1,370,999,15.0,6.0,0.0
36,04410,116,17,2,6,1,1,370,999,14.0,6.0,0.0
36,01201,155,28,1,9,1,1,370,999,21.0,6.0,42000.0
36,04403,111,63,2,9,1,2,370,999,21.0,6.0,74200.0
36,04207,133,71,2,2,1,2,370,999,20.0,1.0,108600.0
36,04207,139,28,2,2,1,2,370,999,19.0,1.0,2400.0
36,04412,72,69,1,8,1,2,370,999,17.0,6.0,82400.0
36,04412,102,58,2,8,1,2,370,999,17.0,6.0,17400.0
36,04412,71,63,2,8,1,2,370,999,8.0,1.0,30000.0
36,04412,67,59,1,8,1,2,370,999,19.0,1.0,194000.0
36,04412,78,37,1,8,1,2,370,999,19.0,3.0,0.0
36,04412,76,19,1,8,1,2,370,999,18.0,3.0,0.0
36,04412,82,10,1,8,1,2,370,999,5.0,,
36,04412,55,70,2,8,1,2,370,999,19.0,6.0,0.0
36,04409,48,52,2,8,1,2,615,370,17.0,1.0,33100.0
36,04409,46,32,1,8,1,2,370,999,17.0,1.0,53000.0
36,04409,48,28,2,8,1,2,370,999,17.0,1.0,50000.0
36,04302,113,80,2,9,1,2,370,999,1.0,6.0,20200.0
36,03102,50,56,2,9,1,2,370,999,22.0,6.0,3800.0
36,04318,41,56,2,9,1,2,370,308,22.0,1.0,114000.0
36,04318,39,52,2,9,1,2,370,308,21.0,1.0,50000.0
36,04412,37,59,1,9,1,2,370,999,17.0,1.0,50000.0
36,04412,40,62,2,9,1,2,370,999,17.0,1.0,40000.0
36,04317,375,45,1,9,1,2,370,999,16.0,1.0,70000.0
36,04303,89,48,2,9,1,2,370,999,19.0,1.0,80000.0
36,04412,168,56,2,6,1,2,370,999,17.0,1.0,40000.0
36,04412,168,18,1,6,1,1,314,370,18.0,3.0,0.0
36,04305,83,55,2,9,1,2,370,999,20.0,1.0,5800.0
36,04305,71,85,2,9,1,2,370,999,13.0,6.0,10400.0
36,04410,47,62,2,6,1,2,370,999,21.0,1.0,49200.0
36,04413,33,66,1,9,1,2,370,999,19.0,1.0,110000.0
36,04413,47,63,2,9,1,2,370,999,18.0,1.0,57100.0
36,04305,127,52,2,9,1,2,370,999,20.0,1.0,75000.0
36,04412,44,28,2,8,1,1,370,999,22.0,1.0,60000.0
36,04412,24,60,1,8,1,2,370,999,18.0,1.0,65000.0
36,04412,24,49,2,8,1,2,370,999,17.0,1.0,29000.0
36,02804,81,49,2,2,1,2,370,999,22.0,1.0,80000.0
36,04410,49,73,2,6,1,2,370,999,13.0,6.0,15000.0
36,04410,62,81,1,6,1,2,370,999,14.0,6.0,12600.0
36,03211,129,44,1,8,1,2,370,999,20.0,1.0,50000.0
36,03211,93,12,1,8,1,1,370,999,10.0,,
36,03205,457,56,2,8,1,2,370,999,16.0,1.0,42900.0
36,04412,134,30,1,9,1,2,370,999,19.0,1.0,66000.0
36,04412,106,31,2,9,1,2,370,999,16.0,3.0,11300.0
36,04412,96,4,1,2,1,1,370,999,2.0,,
36,04410,75,60,2,2,1,2,370,999,21.0,1.0,97000.0
36,04410,77,45,1,6,1,2,370,999,20.0,1.0,38000.0
36,04410,64,71,1,6,1,2,370,999,15.0,6.0,25200.0
36,04410,61,61,2,6,1,2,370,999,15.0,6.0,2800.0
36,03203,80,36,1,9,1,1,370,999,21.0,1.0,240000.0
36,03203,101,33,2,9,1,1,370,999,23.0,6.0,0.0
36,03203,66,3,1,9,1,1,370,999,2.0,,
36,03203,69,1,2,9,1,1,370,999,,,
36,04413,127,57,1,9,1,2,370,999,17.0,1.0,5000.0
36,04413,98,54,2,9,1,2,370,999,17.0,1.0,7700.0
36,04413,85,27,1,9,1,1,370,999,21.0,1.0,40000.0
36,04413,76,25,2,9,1,1,370,999,21.0,1.0,30000.0
36,04410,38,63,1,6,1,2,370,999,16.0,6.0,2200.0
36,04410,36,57,2,6,1,2,370,999,15.0,1.0,770000.0
36,00403,39,26,1,3,1,2,370,999,16.0,1.0,40000.0
36,00403,21,26,2,3,1,2,370,999,21.0,1.0,35000.0
36,04318,36,58,2,2,1,2,370,999,19.0,1.0,50000.0
36,04318,42,29,2,2,1,2,370,999,22.0,1.0,73000.0
36,04410,43,48,2,9,1,2,370,999,17.0,1.0,20000.0
36,04410,51,52,1,9,1,2,370,999,1.0,1.0,8000.0
36,04410,45,27,1,9,1,2,370,999,21.0,1.0,50000.0
36,04410,46,24,2,9,1,2,370,335,21.0,6.0,5000.0
36,04410,46,21,1,9,1,2,370,999,19.0,6.0,0.0
36,04401,131,36,2,9,1,1,370,999,23.0,1.0,206020.0
36,04318,79,17,1,2,1,1,314,370,14.0,6.0,9600.0
36,04211,80,63,1,6,1,2,370,999,15.0,6.0,23200.0
36,04410,39,85,1,2,1,2,901,370,21.0,6.0,76330.0
36,04410,43,82,2,2,1,2,901,370,17.0,6.0,67000.0
36,04409,152,50,1,9,1,2,370,999,21.0,1.0,70000.0
36,04409,145,11,1,9,1,1,148,370,9.0,,
36,04409,144,9,1,9,1,1,148,370,7.0,,
36,04310,72,59,1,8,1,2,370,999,20.0,1.0,122000.0
36,04310,80,49,2,8,1,2,370,999,16.0,6.0,0.0
36,04310,47,28,1,8,1,1,370,999,19.0,6.0,0.0
36,04310,46,27,1,8,1,1,370,999,21.0,1.0,1500.0
36,04310,73,23,1,8,1,1,370,999,19.0,6.0,0.0
36,00703,108,72,1,2,1,2,370,999,16.0,6.0,19400.0
36,04212,87,67,2,6,1,2,370,615,8.0,1.0,55500.0
36,04412,315,39,2,8,1,1,370,999,21.0,1.0,95000.0
36,04412,383,41,1,8,1,1,370,999,19.0,1.0,60000.0
36,04412,283,5,1,8,1,1,370,999,2.0,,
36,03206,56,52,1,6,1,1,370,999,18.0,1.0,130000.0
36,04318,57,63,2,2,1,2,370,999,21.0,6.0,64700.0
36,04318,62,64,1,2,1,2,370,999,19.0,6.0,94400.0
36,04309,194,68,2,2,1,2,370,999,11.0,6.0,16000.0
36,04309,179,40,2,2,1,1,370,999,16.0,6.0,7800.0
36,03202,55,45,2,6,1,2,370,999,16.0,1.0,7000.0
36,04316,53,62,1,9,1,2,370,999,21.0,6.0,67900.0
36,04412,100,45,2,8,1,2,370,999,12.0,1.0,73000.0
36,04412,120,12,2,8,1,1,370,999,9.0,,
36,04412,98,78,1,8,1,2,370,999,8.0,6.0,12000.0
36,04412,133,77,2,8,1,2,370,999,7.0,6.0,1800.0
36,04412,66,66,2,8,1,2,370,999,1.0,1.0,23900.0
36,04412,40,26,1,8,1,1,370,999,17.0,6.0,0.0
36,04410,81,59,2,6,1,2,370,999,16.0,1.0,35400.0
36,04410,90,58,1,6,1,2,370,999,16.0,1.0,25000.0
36,04410,58,38,1,6,1,2,370,999,16.0,1.0,15000.0
36,04410,81,9,1,6,1,2,370,999,6.0,,
36,04410,82,6,1,6,1,2,370,999,6.0,,
36,04410,55,34,2,6,1,2,370,999,16.0,1.0,13300.0
36,04413,85,83,1,9,1,2,370,999,19.0,6.0,80800.0
36,04413,73,74,2,9,1,2,370,999,18.0,6.0,26800.0
36,04404,248,41,1,8,1,2,370,999,20.0,1.0,25000.0
36,04318,73,55,1,9,1,2,370,999,21.0,1.0,91000.0
36,04318,72,21,2,9,1,1,931,370,19.0,6.0,0.0
36,04318,66,19,1,9,1,1,931,370,19.0,6.0,1000.0
36,04413,71,54,1,9,1,2,370,999,22.0,1.0,60000.0
36,04413,52,55,2,9,1,2,370,999,16.0,1.0,36400.0
36,04413,69,17,2,9,1,1,370,939,16.0,6.0,0.0
36,04413,69,15,2,9,1,1,370,939,14.0,,0.0
36,04501,111,37,2,6,1,1,370,999,23.0,1.0,111000.0
36,04412,102,49,1,8,1,2,370,999,7.0,1.0,80000.0
36,04412,74,48,2,8,1,2,370,999,8.0,1.0,12200.0
36,04212,316,45,2,8,1,2,370,999,1.0,6.0,0.0
36,04212,201,25,1,8,1,1,370,999,16.0,1.0,30000.0
36,04212,159,24,1,8,1,1,370,999,10.0,1.0,10000.0
36,04309,359,28,2,9,1,2,370,999,21.0,2.0,150100.0
36,04318,167,57,2,9,1,2,370,999,21.0,1.0,50000.0
36,04318,252,42,1,9,1,2,370,999,22.0,1.0,5000.0
36,04305,184,52,1,8,22,2,730,370,17.0,1.0,60000.0
36,04305,135,48,2,9,22,2,730,370,17.0,1.0,40000.0
36,04305,96,18,2,8,22,2,730,370,19.0,6.0,0.0
36,04402,217,56,1,9,1,2,370,999,22.0,1.0,100000.0
36,04408,143,59,1,9,1,2,370,999,20.0,1.0,100000.0
36,04408,147,66,2,8,1,2,370,999,20.0,1.0,70000.0
36,04408,88,82,2,8,1,2,370,999,1.0,6.0,10800.0
36,04410,83,64,1,6,1,2,370,999,17.0,1.0,43300.0
36,02902,252,25,2,9,1,1,370,999,21.0,1.0,6000.0
36,04410,32,58,1,8,1,2,370,999,1.0,1.0,30000.0
36,04410,30,55,2,8,1,2,370,999,1.0,1.0,20000.0
36,04410,27,25,1,8,1,2,370,999,1.0,1.0,28000.0
36,04410,17,51,2,8,1,2,370,999,1.0,1.0,29000.0
36,04108,53,27,2,8,1,1,370,999,22.0,1.0,100000.0
36,04212,247,46,2,9,1,2,370,999,21.0,3.0,58500.0
36,04212,254,11,1,9,1,1,370,999,9.0,,
36,04309,66,63,2,9,1,2,370,999,21.0,2.0,53000.0
36,04410,48,65,1,8,1,2,370,999,20.0,1.0,109000.0
36,04410,35,42,2,8,1,2,370,999,21.0,1.0,81000.0
36,04410,63,2,2,8,1,1,370,999,,,
36,00903,53,49,2,9,1,2,370,999,1.0,1.0,18000.0
36,00903,48,21,2,9,1,2,370,999,20.0,1.0,19300.0
36,00903,43,19,2,9,1,2,370,999,16.0,3.0,540.0
36,04318,53,45,2,2,1,1,370,999,22.0,1.0,128000.0
36,04410,38,19,2,9,1,2,370,999,16.0,1.0,3900.0
36,04412,81,42,1,8,1,2,370,999,23.0,1.0,120000.0
36,04412,45,83,2,8,1,2,370,999,17.0,6.0,9900.0
36,04318,78,73,1,9,1,2,370,999,20.0,1.0,97000.0
36,04318,78,72,2,9,1,2,370,999,16.0,1.0,48000.0
36,04318,67,51,1,9,1,2,370,999,17.0,1.0,60000.0
36,04305,106,68,2,1,1,1,370,999,1.0,6.0,11400.0
36,04413,59,68,1,6,1,2,370,999,16.0,6.0,11400.0
36,04413,54,68,2,6,1,2,370,999,1.0,6.0,6800.0
36,04210,75,69,1,8,1,2,370,999,16.0,6.0,28000.0
36,03204,75,31,2,9,1,2,370,999,21.0,1.0,100000.0
36,03204,62,29,2,9,1,2,370,999,21.0,1.0,95000.0
36,04412,28,31,1,9,1,1,370,999,16.0,1.0,20000.0
36,04412,20,23,1,9,1,1,370,999,15.0,6.0,0.0
36,04412,20,61,1,9,1,2,370,999,16.0,6.0,14000.0
36,04412,18,50,2,9,1,2,370,999,15.0,1.0,20000.0
36,03307,38,68,1,8,1,2,370,999,12.0,1.0,82000.0
36,03307,72,30,1,8,1,1,370,999,16.0,1.0,2500.0
36,04317,150,71,2,9,1,1,370,999,16.0,1.0,29000.0
36,04305,133,35,2,9,1,2,370,999,20.0,1.0,46400.0
36,04305,123,12,2,2,1,1,370,902,9.0,,
36,04412,66,18,2,8,3,1,370,261,19.0,1.0,5000.0
36,04412,124,60,2,9,1,2,370,999,17.0,1.0,40000.0
36,04412,116,57,1,9,1,2,370,999,16.0,3.0,0.0
36,04317,114,62,1,9,1,2,370,999,19.0,6.0,96000.0
36,04317,84,52,2,9,1,2,370,999,16.0,1.0,29000.0
36,04317,106,15,2,9,1,1,370,999,12.0,,0.0
36,04317,155,12,1,9,1,1,370,999,9.0,,
36,04317,123,19,2,9,1,1,370,999,16.0,6.0,0.0
36,04318,191,85,2,9,1,2,370,999,19.0,6.0,22000.0
36,04317,233,76,1,9,1,2,370,999,16.0,6.0,17000.0
36,04317,200,78,2,9,1,2,370,999,16.0,6.0,16000.0
36,04204,105,76,1,2,1,2,370,999,21.0,1.0,112400.0
36,04204,187,9,1,2,24,1,223,370,6.0,,
36,04204,255,4,1,2,24,1,223,370,2.0,,
36,03205,51,67,1,8,1,2,370,615,20.0,6.0,218300.0
36,03205,52,65,2,8,1,2,370,615,17.0,6.0,0.0
36,04410,43,67,2,9,1,2,370,999,7.0,6.0,0.0
36,03303,69,47,2,6,1,2,370,999,19.0,6.0,0.0
36,03303,79,46,1,6,1,2,370,999,18.0,1.0,118000.0
36,03303,89,17,1,6,1,1,370,999,14.0,6.0,0.0
36,03303,146,13,2,6,1,1,370,999,10.0,,
36,03303,131,11,1,6,1,1,370,999,9.0,,
36,04409,29,48,1,6,1,2,615,370,17.0,1.0,129800.0
36,04409,29,45,2,9,1,2,599,370,16.0,3.0,0.0
36,04409,17,19,2,2,1,1,370,999,16.0,6.0,0.0
36,04409,26,15,1,2,1,1,370,999,12.0,,0.0
36,03204,58,73,2,9,1,2,370,999,24.0,6.0,7800.0
36,03204,57,74,1,9,1,1,370,999,23.0,6.0,15000.0
